sep=;
type;sourcename;sourceversion;device;unit;creationdate;startdate;enddate;value
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 16:56:33 +0300;2023-06-14 09:15:06 +0300;2023-06-14 10:15:06 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 16:56:33 +0300;2023-06-14 10:15:06 +0300;2023-06-14 11:15:06 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 16:56:33 +0300;2023-06-14 11:15:06 +0300;2023-06-14 12:15:06 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 16:56:33 +0300;2023-06-14 12:15:06 +0300;2023-06-14 13:15:06 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 16:56:33 +0300;2023-06-14 13:15:06 +0300;2023-06-14 14:15:06 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 16:56:33 +0300;2023-06-14 14:15:06 +0300;2023-06-14 15:15:06 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 16:56:33 +0300;2023-06-14 15:15:06 +0300;2023-06-14 16:15:06 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 16:56:33 +0300;2023-06-14 16:15:06 +0300;2023-06-14 16:56:05 +0300;50.484
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 17:12:15 +0300;2023-06-14 16:56:05 +0300;2023-06-14 17:07:29 +0300;16.153
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 17:23:08 +0300;2023-06-14 17:07:29 +0300;2023-06-14 17:22:22 +0300;20.377
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 17:44:25 +0300;2023-06-14 17:22:22 +0300;2023-06-14 17:44:12 +0300;27.364
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 18:00:22 +0300;2023-06-14 17:44:12 +0300;2023-06-14 17:59:14 +0300;19.604
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 19:18:02 +0300;2023-06-14 17:59:14 +0300;2023-06-14 18:00:16 +0300;1.262
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 19:48:07 +0300;2023-06-14 18:00:16 +0300;2023-06-14 19:00:16 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 19:48:07 +0300;2023-06-14 19:00:16 +0300;2023-06-14 19:47:51 +0300;58.627
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 20:04:08 +0300;2023-06-14 19:47:51 +0300;2023-06-14 20:02:49 +0300;21.958
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 20:17:50 +0300;2023-06-14 20:02:49 +0300;2023-06-14 20:17:44 +0300;20.824
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 20:32:44 +0300;2023-06-14 20:17:44 +0300;2023-06-14 20:32:15 +0300;17.886
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 20:48:09 +0300;2023-06-14 20:32:15 +0300;2023-06-14 20:47:05 +0300;18.259
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 21:02:53 +0300;2023-06-14 20:47:05 +0300;2023-06-14 21:01:52 +0300;18.196
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 21:18:12 +0300;2023-06-14 21:01:52 +0300;2023-06-14 21:16:50 +0300;18.409
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 21:32:22 +0300;2023-06-14 21:16:50 +0300;2023-06-14 21:31:52 +0300;18.52
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 21:48:03 +0300;2023-06-14 21:31:52 +0300;2023-06-14 21:46:45 +0300;18.314
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 22:01:46 +0300;2023-06-14 21:46:45 +0300;2023-06-14 21:59:03 +0300;15.141
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 22:15:04 +0300;2023-06-14 21:59:03 +0300;2023-06-14 22:08:48 +0300;11.999
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 22:24:48 +0300;2023-06-14 22:08:48 +0300;2023-06-14 22:22:18 +0300;16.626
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 22:37:19 +0300;2023-06-14 22:22:18 +0300;2023-06-14 22:36:50 +0300;17.886
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 22:51:51 +0300;2023-06-14 22:36:50 +0300;2023-06-14 22:50:00 +0300;16.206
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 23:06:40 +0300;2023-06-14 22:50:00 +0300;2023-06-14 23:04:44 +0300;20.277
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 23:21:46 +0300;2023-06-14 23:04:44 +0300;2023-06-14 23:05:56 +0300;1.54
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 23:29:35 +0300;2023-06-14 23:05:56 +0300;2023-06-14 23:28:15 +0300;27.482
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-14 23:55:35 +0300;2023-06-14 23:28:15 +0300;2023-06-14 23:28:25 +0300;0.21
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:23:47 +0300;2023-06-14 23:28:25 +0300;2023-06-15 00:28:25 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:23:47 +0300;2023-06-15 00:28:25 +0300;2023-06-15 01:28:25 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:23:47 +0300;2023-06-15 01:28:25 +0300;2023-06-15 02:28:25 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:23:47 +0300;2023-06-15 02:28:25 +0300;2023-06-15 03:28:25 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:23:47 +0300;2023-06-15 03:28:25 +0300;2023-06-15 04:28:25 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:23:47 +0300;2023-06-15 04:28:25 +0300;2023-06-15 05:28:25 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:23:47 +0300;2023-06-15 05:28:25 +0300;2023-06-15 06:28:25 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:23:47 +0300;2023-06-15 06:28:25 +0300;2023-06-15 07:28:25 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:23:47 +0300;2023-06-15 07:28:25 +0300;2023-06-15 08:28:25 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:23:47 +0300;2023-06-15 08:28:25 +0300;2023-06-15 09:28:25 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:23:47 +0300;2023-06-15 09:28:25 +0300;2023-06-15 10:28:25 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:23:47 +0300;2023-06-15 10:28:25 +0300;2023-06-15 11:28:25 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:23:47 +0300;2023-06-15 11:28:25 +0300;2023-06-15 12:23:26 +0300;67.784
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:39:37 +0300;2023-06-15 12:23:26 +0300;2023-06-15 12:23:37 +0300;0.21
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:43:33 +0300;2023-06-15 12:23:37 +0300;2023-06-15 12:42:30 +0300;23.267
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 12:58:40 +0300;2023-06-15 12:42:30 +0300;2023-06-15 12:56:10 +0300;18.894
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 14:00:06 +0300;2023-06-15 12:56:10 +0300;2023-06-15 13:56:10 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 14:15:46 +0300;2023-06-15 13:56:10 +0300;2023-06-15 14:04:56 +0300;12.303
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 14:26:35 +0300;2023-06-15 14:04:59 +0300;2023-06-15 14:05:27 +0300;0.578
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 14:59:12 +0300;2023-06-15 14:05:27 +0300;2023-06-15 14:57:27 +0300;64.058
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 15:16:31 +0300;2023-06-15 14:57:27 +0300;2023-06-15 15:11:53 +0300;19.909
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 15:32:15 +0300;2023-06-15 15:11:53 +0300;2023-06-15 15:29:35 +0300;23.854
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 15:46:06 +0300;2023-06-15 15:29:35 +0300;2023-06-15 15:29:45 +0300;0.277
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 16:04:34 +0300;2023-06-15 15:29:45 +0300;2023-06-15 15:32:27 +0300;3.38
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 16:05:51 +0300;2023-06-15 15:32:27 +0300;2023-06-15 16:04:35 +0300;39.585
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 16:21:16 +0300;2023-06-15 16:04:35 +0300;2023-06-15 16:04:45 +0300;0.21
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 16:25:45 +0300;2023-06-15 16:04:45 +0300;2023-06-15 16:10:26 +0300;7.994
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 17:30:29 +0300;2023-06-15 16:10:26 +0300;2023-06-15 17:10:26 +0300;73.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 17:30:29 +0300;2023-06-15 17:10:26 +0300;2023-06-15 17:30:13 +0300;24.366
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 17:46:23 +0300;2023-06-15 17:30:13 +0300;2023-06-15 17:40:31 +0300;13.286
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 18:01:17 +0300;2023-06-15 17:40:31 +0300;2023-06-15 18:00:03 +0300;24.072
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 18:17:49 +0300;2023-06-15 18:00:03 +0300;2023-06-15 18:15:05 +0300;20.782
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 18:31:21 +0300;2023-06-15 18:15:05 +0300;2023-06-15 18:29:55 +0300;18.334
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 18:54:04 +0300;2023-06-15 18:29:55 +0300;2023-06-15 18:53:33 +0300;30.231
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 19:13:01 +0300;2023-06-15 18:53:33 +0300;2023-06-15 18:53:54 +0300;0.414
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 19:31:52 +0300;2023-06-15 18:53:54 +0300;2023-06-15 19:30:49 +0300;45.483
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 19:46:59 +0300;2023-06-15 19:30:49 +0300;2023-06-15 19:45:52 +0300;22.713
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 20:00:52 +0300;2023-06-15 19:45:52 +0300;2023-06-15 20:00:39 +0300;20.673
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 20:15:52 +0300;2023-06-15 20:00:39 +0300;2023-06-15 20:15:11 +0300;19.674
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 20:31:07 +0300;2023-06-15 20:15:11 +0300;2023-06-15 20:29:01 +0300;18.644
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 20:47:01 +0300;2023-06-15 20:29:01 +0300;2023-06-15 20:44:58 +0300;20.163
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 21:03:47 +0300;2023-06-15 20:44:58 +0300;2023-06-15 20:59:35 +0300;18.53
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 21:18:17 +0300;2023-06-15 20:59:35 +0300;2023-06-15 21:14:32 +0300;19.475
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 21:30:42 +0300;2023-06-15 21:14:32 +0300;2023-06-15 21:16:15 +0300;2.37
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 21:31:15 +0300;2023-06-15 21:16:15 +0300;2023-06-15 21:26:45 +0300;14.106
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 21:44:51 +0300;2023-06-15 21:26:45 +0300;2023-06-15 21:41:48 +0300;19.985
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 21:59:26 +0300;2023-06-15 21:41:48 +0300;2023-06-15 21:43:10 +0300;2.216
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 21:59:26 +0300;2023-06-15 21:43:10 +0300;2023-06-15 21:58:13 +0300;18.93
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 22:14:53 +0300;2023-06-15 21:58:13 +0300;2023-06-15 22:11:53 +0300;17.04
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5;<<HKDevice: 0x2837dab70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5>;kcal;2023-06-15 22:32:05 +0300;2023-06-15 22:11:53 +0300;2023-06-15 22:26:43 +0300;18.922
